id,original_dialogue,translated_dialogue,original_summary,translated_summary
13680771,"Wanda: Let's make a party!
Gina: Why?
Wanda: beacuse. I want some fun!
Gina: ok, what do u need?
Wanda: 1st I need too make a list
Gina: noted and then?
Wanda: well, could u take yours father car and go do groceries with me?
Gina: don't know if he'll agree
Wanda: I know, but u can ask :)
Gina: I'll try but theres no promisess
Wanda: I know, u r the best!
Gina: When u wanna go
Wanda: Friday?
Gina: ok, I'll ask","واندا: بیایید یک مهمانی ترتیب بدهیم!  
جینا: چرا؟  
واندا: چون! من می‌خواهم کمی خوش بگذرانم!  
جینا: خوب، چه چیزی نیاز داری؟  
واندا: اول باید یک لیست درست کنم.  
جینا: یادداشت شد، بعدش؟  
واندا: خوب، می‌تونی ماشین پدرتو بگیری و با من برای خرید برسی؟  
جینا: نمی‌دونم آیا او موافقت می‌کنه یا نه.  
واندا: می‌دونم، ولی می‌تونی بپرسی :)  
جینا: سعی می‌کنم، ولی هیچ قولی نمی‌دم.  
واندا: می‌دونم، تو بهترین هستی!  
جینا: کی می‌خوای بری؟  
واندا: جمعه؟  
جینا: خوب، می‌پرسم.",Wanda wants to throw a party. She asks Gina to borrow her father's car and go do groceries together. They set the date for Friday. ,واندا می‌خواهد یک مهمانی برگزار کند. او از جینا می‌خواهد تا ماشین پدرش را قرض بگیرد و با هم برای خریدهای مواد غذایی بروند. آن‌ها تاریخ را برای جمعه تعیین می‌کنند.
13729249,"Martin: I won two cinema tickets!
Aggie: oh cool, how come?
Martin: online. on fb, the movie mag organized it
Aggie: so what did you do
Martin: just write a short review and that's it
Aggie: well done :) so what and when. and where?
Martin: the new film with Redford
Aggie: i guess i heard sth
Martin: it's pretty cool i heard. till the end of the week
Aggie: sounds good. we'll find time XD","مارتی: من دو بلیت سینما برنده شدم!  
اگی: اوه، چه خوب! چطور؟  
مارتی: آنلاین. تو فیس‌بوک، مجله فیلم این کارو سازماندهی کرد.  
اگی: خب، تو چیکار کردی؟  
مارتی: فقط یه نقد کوتاه نوشتم و همین!  
اگی: آفرین :) چه فیلمی و چه زمانی؟ و کجا؟  
مارتی: فیلم جدیدی با ردفورد.  
اگی: حدس می‌زنم چیزی شنیدم.  
مارتی: خیلی خوبه، شنیدم. تا پایان هفته است.  
اگی: خوب به نظر می‌رسه. ما زمانی پیدا می‌کنیم XD",Martin wrote a short review and won 2 cinema tickets on FB. Martin wants Aggie to go with him this week for the new film with Redford.,مارتین یک نقد کوتاه نوشت و در فیسبوک ۲ بلیت سینما برنده شد. مارتین می‌خواهد آگی این هفته با او برای دیدن فیلم جدید با رابرت ردفورد بیاید.
13680137,"Charlee: I'm in class. Theatre in Portuguese lol
Curtis: Realllly?
Charlee: Yes. One of my subjects at the university that I attend is portuguese theatre. We are preparing a performance
Curtis: What performance is this? Are you devising it?
Charlee: A polish one translated into portuguese
Curtis: Thats quite cool. Who is the writer?
Charlee: Mrożek","چارلی: من در کلاس هستم. تئاتر به زبان پرتغالی LOL  
کورتیس: واقعاً؟  
چارلی: بله. یکی از دروسم در دانشگاهی که در آن تحصیل می‌کنم، تئاتر پرتغالی است. داریم برای یک اجرا آماده می‌شویم.  
کورتیس: این اجرا چه اجرایی است؟ خودتان آن را طراحی می‌کنید؟  
چارلی: یک نمایش لهستانی که به پرتغالی ترجمه شده.  
کورتیس: خیلی جالب است. نویسنده‌اش کیست؟  
چارلی: مروژک.",Charlee is attending Portuguese theater as a subject at university. He and other students are preparing a play by Mrożek translated into Portuguese.,چارلی به عنوان یک موضوع در دانشگاه در حال شرکت در تئاتر پرتغالی است. او و سایر دانشجویان در حال آماده‌سازی نمایشی از مروزک هستند که به پرتغالی ترجمه شده است.
13864627,"Mary: Are you going by car or train?
Tom: Ella rented a car
Ella: this makes all of this much faster
Mary: good decision","مری: آیا با ماشین می‌ری یا با قطار؟
تام: الا یک ماشین کرایه کرده
الا: این کار همه چیز را خیلی سریع‌تر می‌کند
مری: تصمیم خوبی است","Ella rented a car, this makes things much faster for her and Tom. ",الا یک ماشین کرایه کرد، این کار برای او و تام همه چیز را خیلی سریع‌تر می‌کند.
13681139,"Luke: are you still looking for someone to join netflix family?
Paul: yes, 1 person :)
Luke: i am the one!
Paul: sure, i will send you the login and password on sunday
Luke: ok we can talk tomorrow
Paul: i don't really remember it now
Luke: send me also the bank account details so I can wire you the money every month. Are you paying for this or someone else?
Paul: I do, and I keep track of everyone accessing so you should not expect any bans :D
Luke: easy mate :D you still on holidays with your girl?
Paul: last dinner :( tomorrow we are out
Luke: how long have you been there?
Paul: less than 8 days :/","لوک: هنوز در جستجوی کسی هستی که به خانواده نتفلیکس بپیونده؟
پل: بله، یک نفر :)
لوک: من همون هستم!
پل: مطمئناً، روز یکشنبه نام کاربری و رمزعبور رو برات می‌فرستم
لوک: باشه، می‌توانیم فردا صحبت کنیم
پل: الان واقعاً خاطرم نیست
لوک: همچنین جزئیات حساب بانکی رو برام بفرست تا هر ماه پول رو واریز کنم. آیا تو بابت این هزینه می‌کنی یا کس دیگه‌ای؟
پل: من می‌کنم و تمام کسانی که وارد می‌شوند رو زیر نظر دارم، پس نباید انتظار هیچ‌گونه ممنوعیتی رو داشته باشی :D
لوک: راحت باش رفیق :D هنوز با دخترت در تعطیلاتی؟
پل: آخرین شام :( فردا خارج می‌شیم
لوک: چقدر اونجا بودی؟
پل: کمتر از ۸ روز :/",Paul is going to share his Netflix account with Luke. In exchange Luke is going to contribute to the subscription. Paul will send Luke his bank details. Paul is on vacation with his girlfriend till tomorrow.,پائول قصد دارد حساب نتفلیکس خود را با لوک به اشتراک بگذارد. در عوض، لوک قرار است در هزینه اشتراک کمک کند. پائول جزییات بانکی خود را به لوک خواهد فرستاد. پائول تا فردا به همراه دوست‌دخترش در تعطیلات است.
13680757,"Greg: Hi, honey. I need to stay after hours :-(
Betsy: Again?
Greg: I'm sorry!
Betsy: What about Johnny?
Greg: Well, could you pick him up? 
Betsy: What if I can't?
Greg: Betsy?
Betsy: What if I can't?
Greg: Can't you, really?
Betsy: I can't. Today I need to work long hours as well. Tuesdays are your days in the kindergarten.
Greg: Talk to you later. I'll see what I can do.
Betsy: You'd better think of something.
Greg: Oh. Just stop it now.","گریگ: سلام، عزیزم. من به ساعت‌های اضافه نیاز دارم :-(
بتسی: دوباره؟
گریگ: معذرت می‌خواهم!
بتسی: پس جاننی چطور؟
گریگ: خوب، می‌توانی او را بیاوری؟
بتسی: اگر نتوانم چه؟
گریگ: بتسی؟
بتسی: اگر نتوانم چه؟
گریگ: واقعا نمی توانی؟
بتسی: نمی‌توانم. امروز هم باید ساعت‌های طولانی کار کنم. روزهای سه‌شنبه روزهای تو در مهدکودک هستند.
گریگ: بعدا صحبت می‌کنیم. ببینم چه کاری می‌توانم بکنم.
بتسی: بهتر است فکری بکنی.
گریگ: اوه. حالا دیگه بس کن.","Greg and Betsy have a lot of work today, so they cannot pick up Johnny from the kindergarten. However, it's Greg's turn to do it. Greg will try to find a solution.",گرگ و بتی امروز خیلی کار دارند، بنابراین نمی‌توانند جانی را از مهدکودک ببرند. اما نوبت گرگ است که این کار را انجام دهد. گرگ سعی خواهد کرد راه حلی پیدا کند.
13716777,"Ethan: somethin for Scott <file_photo>
Toby: haha, totally
Marshall: pretty much sums it up
Scott: you know you're exactly fuckin the same
Toby: oh we know honey bunny
Marshall: we just enjoy making fun of YOU
Ethan: xD
Scott: oh fuck y'all
Toby: <file_gif>","ایتان: چیزی برای اسکات <file_photo>
توبی: هاها، دقیقاً
مارشال: تقریباً همون رو بیان کرده
اسکات: می‌دونی که تو هم دقیقاً همینی
توبی: اوه، ما می‌دونیم عزیزم
مارشال: ما فقط از تو خوشمون میاد مسخره می‌کنیم
ایتان: xD
اسکات: اوه، فدای سرتون
توبی: <file_gif>","Ethan, Toby and Marshall are making fun of Scott.",ایتان، توبی و مارشال به اسکات طعنه می‌زنند.
13828901,"Igor: Shit, I've got so much to do at work and I'm so demotivated. 
John: It's pretty irresponsible to give that much work to someone on their notice period.
Igor: Yeah, exactly! Should I even care?
John: It's up to you, but you know what they say...
Igor: What do you mean?
John: Well, they say how you end things shows how you really are...
Igor: And now how you start, right?
John: Gotcha! 
Igor: So what shall I do then? 
John: It's only two weeks left, so grit your teeth and do what you have to do. 
Igor: Easy to say, hard to perform.
John: Come on, stop thinking, start doing! 
Igor: That's so typical of you!  ;)  ","ایگور: لعنتی، کلی کار تو اداره دارم و خیلی بی‌انگیزه‌ام.  
جان: خیلی بی‌مسئولیتیه که اینقدر کار به کسی که توی دوره‌ی اخراجشه، بدی.  
ایگور: آره، دقیقاً! باید حتی برام مهم باشه؟  
جان: به تو بستگی داره، اما می‌دونی چی می‌گن...  
ایگور: منظورت چیه؟  
جان: خوب، می‌گن چطور کارها رو تموم کنی نشون می‌ده که واقعاً کی هستی...  
ایگور: و حالا چطور شروع می‌کنی، درسته؟  
جان: گرفتی!  
ایگور: پس من باید چی کار کنم؟  
جان: فقط دو هفته مونده، پس دندون‌ات رو بزن به هم و کاری رو که باید انجام بده.  
ایگور: گفتنش آسونه، انجام دادنش سخت.  
جان: بیا، فکر کردن رو متوقف کن و شروع کن به انجام دادن!  
ایگور: این واقعاً از تو انتظار می‌رفت! ;)",Igor has a lot of work on his notice period and he feels demotivated. John thinks he should do what he has to do nevertheless. ,ایگور در دوره اخراج خود کار زیادی دارد و احساس کاهلی می‌کند. جان معتقد است که او باید به هر حال کارهایی را که باید انجام دهد، انجام دهد.
13728509,"Clara: Hi, what you up to?
Neela: Not much, chilling out.
Clara: Just rewatching Dear White People on Netflix, love it!😍
Neela: Oh yeah, heard of it, but not seen it yet? Any good?
Clara: Well, yes! I just said it was, LOL. It's about a fictional Ivy League University and the students in one House of Residence.
Neela: Why is it called Dear White People?
Clara: That's the name of the radio show the main character, Sam, presents on college radio.
Neela: Yeah, but why is it so good?
Clara: Well, it's mainly stories from the perspective of black students there, which I find very interesting. The characters are strong and likeable too.
Neela: I suppose it's rather different from the UK, then?
Clara: It seems so, as there is a lot more racial awareness and discrimination there than here. It all kicks off when there is a Blackface party held by an elite group of white students, which gets out of hand.
Neela: How's that?
Clara: Well, obviously, the black students try to break it up and there's also an incident where one guy, Reggie, gets a loaded gun pointed at him by a campus policeman after he gets into an argument with a white student. It may be at another party, though, I'm not sure of that.
Neela: Oh, that sounds pretty strong stuff. What else happens?
Clara: Well, there is a young black guy called Lionel who is coming to terms with being gay and is finding his voice as a journalist. He unearths corruption at the uni and he and Sam also uncover some conspiracy theory stuff about secret societies.
Neela: Well, I must say, it does sound good, I'll check it out soon!
Clara: Definitely, there is supposed to be a Series 3 coming up next year, really looking forward to it!
Neela: Well, thanks Clara, I'm just watching the rest of a movie and I'll try Dear White People.
Clara: Don't blame me if you get hooked and stay up till 4!
Neela: See ya, love!
Clara: Bye!","کلارا: سلام، مشغول چینی؟  
نیلا: نه، زیاد نه، فقط دارم استراحت می‌کنم.  
کلارا: فقط در حال تماشای دوباره «عزیز مردم سفید» در نتفلیکس هستم، خیلی دوستش دارم!😍  
نیلا: اوه بله، اسمش رو شنیدم، اما هنوز ندیدمش. خوبه؟  
کلارا: خب، بله! همین الان گفتم که خوبه، LOL. این سریال درباره دانشگاه خیالی ایوی لیگ و دانشجویان یکی از خوابگاه‌هاست.  
نیلا: چرا اسمش «عزیز مردم سفید» هست؟  
کلارا: این اسم برنامه رادیویی هست که شخصیت اصلی، سم، در رادیو دانشگاه ارائه می‌دهد.  
نیلا: بله، اما چرا اینقدر خوبه؟  
کلارا: خب، بیشتر داستان‌ها از دیدگاه دانشجویان سیاه‌پوست اونجا هست که برای من خیلی جالب است. شخصیت‌ها هم قوی و دوست‌داشتنی هستند.  
نیلا: فکر می‌کنم اینجا خیلی متفاوت از بریتانیا باشه، درسته؟  
کلارا: به نظر می‌رسد که اینطور است، چون اونجا آگاهی و تبعیض نژادی بیشتری نسبت به اینجا وجود دارد. همه چیز وقتی شروع می‌شود که یک مهمانی «بلیک فیس» توسط یک گروه نخبه از دانشجویان سفید برگزار می‌شود که از کنترل خارج می‌شود.  
نیلا: چطور؟  
کلارا: خب، واضح است که دانشجویان سیاه‌پوست سعی می‌کنند وضع را تغییر دهند و یک حادثه هم وجود دارد که در آن یک پسر، رجی، توسط یک پلیس دانشگاهی با یک تفنگ پر مواجه می‌شود بعد از اینکه با یک دانشجوی سفید درگیر می‌شود. ممکن است در یک مهمانی دیگر باشد، اما مطمئن نیستم.  
نیلا: اوه، به نظر می‌رسد که موضوعات خیلی جدی‌تری در میان است. چه چیز دیگری اتفاق می‌افتد؟  
کلارا: خب، یک پسر سیاه‌پوست جوان به نام لایونل وجود دارد که در حال کنار آمدن با همجنس‌گرا بودنش است و در حال پیدا کردن صدایش به عنوان یک روزنامه‌نگار است. او فساد در دانشگاه را کشف می‌کند و او و سم همچنین برخی نظریه‌های توطئه درباره جوامع مخفی را افشا می‌کنند.  
نیلا: خب، باید بگویم که به نظر می‌رسد خوب باشد، به زودی آن را بررسی می‌کنم!  
کلارا: حتماً، قرار است فصل ۳ سال آینده بیاید، واقعاً منتظرش هستم!  
نیلا: خب، متشکرم کلارا، دارم باقی‌مانده یک فیلم رو می‌بینم و سعی می‌کنم «عزیز مردم سفید» را هم تماشا کنم.  
کلارا: اگر معتادش شدی و تا ۴ صبح بیدار موندی، تقصیر من نباشه!  
نیلا: دختر، ببینمت!  
کلارا: خداحافظ!",Clara is rewatching Dear White People and strongly recommends it to Neela.,کلارا در حال تماشای دوباره سریال «مردم سفیدپوست عزیز» است و به نیلا به شدت این سریال را توصیه می‌کند.
13728442,"Ernest: hey Mike, did you park your car on our street?
Mike: no, took it into garage today
Ernest: ok good
Mike: why?
Ernest: someone just crashed into a red honda looking just like yours
Mike: lol lucky me","ارنست: هی مایک، ماشینت رو در خیابون ما پارک کردی؟  
مایک: نه، امروز بردمش داخل گاراژ.  
ارنست: خب خوبه.  
مایک: چرا؟  
ارنست: کسی به یک هوندا قرمز که درست شبیه مال تو بود، تصادف کرد.  
مایک: خنده‌دار، من خوش شانسم!",Mike took his car into garage today. Ernest is relieved as someone had just crashed into a red Honda which looks like Mike's. ,مایک امروز ماشینش را به گاراژ برد. ارنست احساس راحتی می‌کند زیرا کسی به یک هوندا قرمز که شبیه ماشین مایک است، برخورد کرده است.
13728958,"Deirdre: Hi Beth, how are you love?
Beth: Hi Auntie Deirdre, I'm been meaning to message you, had a favour to ask.
Deirdre: Wondered if you had any thought about your Mum's 40th, we've got to do something special!
Beth: How about a girls weekend, just mum, me, you and the girls, Kira will have to come back from Uni, of course.
Deirdre: Sounds fab! Get your thinking cap on, it's only in 6 weeks! Bet she's dreading it, I remember doing that!
Beth: Oh yeah, we had a surprise party for you, you nearly had a heart attack! 
Deirdre: Well, it was a lovely surprise! Gosh, thats nearly 4 years ago now, time flies! What was the favour, darling?
Beth: Oh, it was just that I fancied trying a bit of work experience in the salon, auntie.
Deirdre: Well, I am looking for Saturday girls, are you sure about it? you could do well in the exams and go on to college or 6th form.
Beth: I know, but it's not for me, auntie, I am doing all foundation papers and I'm struggling with those.
Deirdre: What about a tutor? Kira could help you in the hols.
Beth: Maybe, but I'd like to try working. I'm 16 soon, I'm old enough.
Deirdre: I know. Look, pop in tomorrow after school and we'll have a cuppa and a chat.
Beth: Yes, thanks auntie. I'd really like to try the beauty therapy side.
Deirdre: Its not for the squeamish, mind. Massage, pedicures, not to mention waxing!
Beth: Oh yes, I was chatting to a friend about it yesterday!
Deirdre: Maxine manages the beauty side, you can meet her tomorrow and we'll see how it goes.
Beth: Yes, I'd really like that. 
Deirdre: We can try a few hours on a Saturday for a couple of weeks as work experience. I'll give you a tenner or so per session to start off for your lunch, coffee and bus fare etc. If you like, we'll take it from there.
Beth: OK, I like the sound of it! See you tomorrow Auntie! Love you!
Deirdre: Bye, lovely girl! Xx","دیدرد: سلام بت، حالا خوبی عزیزم؟  
بت: سلام عمه دیدرد، می‌خواستم برایت پیام بزنم، یک خواهشی داشتم.  
دیدرد: می‌خواستم ببینم درباره‌ی چهل سالگی مامان چه فکری کرده‌ای، باید برایش یک چیز ویژه بکنیم!  
بت: چه خوب است یک آخر هفته دخترانه داشته باشیم، فقط مامان، من، تو و دخترها، کیرا باید از دانشگاه برگردد، البته.  
دیدرد: عالی به نظر می‌رسد! فکرهایت را بکن، فقط در شش هفته است! مطمئناً او از این موضوع وحشت دارد، یادم می‌آید که چگونه بود!  
بت: آره، ما یک مهمانی سورپریز برایت تدارک دیدیم، تقریباً سکته کردی!  
دیدرد: خوب، واقعاً سورپرایز زیبایی بود! وای، حالا تقریباً ۴ سال پیش بود، زمان چقدر سریع می‌گذرد! خواهش‌ات چه بود، عزیزم؟  
بت: اوه، فقط می‌خواستم که کمی تجربه کار در سالن را امتحان کنم، عمه.  
دیدرد: خوب، من به دنبال دختران روز شنبه هستم، آیا مطمئنی؟ تو می‌توانی در امتحانات خوب عمل کنی و به کالج یا سال ششم بروی.  
بت: می‌دانم، اما این کار برای من نیست، عمه، من فقط در حال امتحان کردن پایه‌ها هستم و با آنها مشکل دارم.  
دیدرد: درباره یک معلم خصوصی چه طور؟ کیرا می‌تواند در تعطیلات به تو کمک کند.  
بت: شاید، اما می‌خواهم کار کردن را امتحان کنم. من به زودی ۱۶ ساله می‌شوم، به اندازه کافی بزرگ هستم.  
دیدرد: می‌دانم. ببین، فردا بعد از مدرسه بیا و یک چای بخوریم و صحبت کنیم.  
بت: بله، متشکرم عمه. واقعاً دوست دارم که جانب درمان زیبایی را امتحان کنم.  
دیدرد: این کار برای آدم‌های دل نازک نیست،‌ها. ماساژ، پدیکور، دیگر چه برسد به موم!  
بت: اوه بله، دیروز با دوستی درباره‌اش حرف می‌زدم!  
دیدرد: مکسین بخش زیبایی را مدیریت می‌کند، می‌توانی فردا او را ملاقات کنی و ببینیم چه‌طور پیش می‌رود.  
بت: بله، واقعاً دوست دارم.  
دیدرد: می‌توانیم برای چند ساعت در یک شنبه به مدت دو تا سه هفته به عنوان تجربه کار امتحان کنیم. من بهت حدود ده پوند برای هر جلسه می‌دهم تا برای نهارت، قهرت و کرایه اتوبوس و ... استفاده کنی. اگر خوشایت آمد، از آنجا ادامه می‌دهیم.  
بت: خوب است، این خیلی خوب به نظر می‌رسد! فردا می‌بینمت عمه! دوستت دارم!  
دیدرد: خداحافظ، دختر ناز! xx",Beth wants to organize a girls weekend to celebrate her mother's 40th birthday. She also wants to work at Deidre's beauty salon. Deidre offers her a few hours on Saturdays as work experience. They set up for a meeting tomorrow.,بث می‌خواهد یک آخر هفته دخترانه ترتیب دهد تا تولد چهل سالگی مادرش را جشن بگیرد. او همچنین می‌خواهد در سالن زیبایی دیدرا کار کند. دیدرا به او چند ساعت در روزهای شنبه به عنوان تجربه کاری پیشنهاد می‌دهد. آن‌ها قرار است فردا جلسه‌ای را برگزار کنند.
